1010004;A S C LAGNIEU;
3290274;LE TREVOUX ADLTT;
3290090;LEGION ST-PIERRE BREST;
3290273;LES PONGISTES BIGOUDENS;
3290207;LES PONGISTES DU POHER;
3290003;MORLAIX ST-MARTIN TT;
3290027;PC PLABENNEC;
3290288;PL SANQUER BREST;
3290221;PLOMEUR TT;
3290277;PLOUDALMEZEAU TENNIS DE TABLE;
3290275;PLOUESCAT TT CLUB;
3290290;PONVEL TENNIS DE TABLE;
3290031;PPC CLEDEROIS;
3290081;PPC KERHUONNAIS;
3290237;PPC PLOZEVET;
3290276;PRESQU'ILE de CROZON TT;
3290223;QUIMPER CORNOUAILLE TT;
3290249;RAQ ESQUIBIENNOISE;
3290263;RAQ PLONEVEZIENNE;
3290262;RAQUETTE DU PORZAY;
3290217;RAQUETTE PLOM-TREM-PLUG;
3290244;RC BRIEC DE L ODET;
3290229;RP FOUESNANT;
3290052;SAINT-DIVY SPORT TT;
3290009;SAINT-RENAN TT;
3290202;SCAER/CORAY TT;
3290047;TENNIS DE TABLE DE LOPERHET;
3290208;TOURC'H-ELLIANT TT;
3290026;TT DE SAINTE-SEVE;
3290278;TT DES ABERS;
3290006;TT GOUESNOU;
3290045;TT GUERLESQUINAIS;
3290264;TT JA CHATEAULIN;
3290215;TT KEMPERLE;
3290044;TT LANDIVISIAU;
3290036;TT LE FOLGOET-LESNEVEN;
3290023;TT LOC MARIA-PLOUZANE;
3290266;TT LOCTUDY;
3290205;TT PONT DE BUIS;
3290222;TTAL HUELGOAT-PLOUYE;
3290285;TTC BREST RECOUVRANCE;
3290228;TTC PENMARC'H;
3290039;TTC PLOUGOULM;
3290019;TTE LAMPAUL-LOCMELAR;
3290203;UJAP QUIMPER TT;
3290226;UJR LANGOLEN;
11300040;ALES CEVENNES TENNIS DE TABLE;
11300022;BAD PING LE GRAU DU ROI;
11300012;BAGNOLS MARCOULE SABRAN TT;
11300021;BELLEGARDE COB;
11300015;BESSEGES/GAGNIERES CPM;
11300039;CAMARGUE TT;
11300008;CONGENIES PPC;
11300025;CTT CALVISSON;
11300047;CTT SOMMIERES;
11300006;GARONS TENNIS DE TABLE;
11300032;GENERAC T.T.;
11300017;LEDIGNAN ALASC;
11300041;MANDUEL ASTT;
11300018;MIALET TT;
11300007;NIMES ASPC;
11300016;NIMES ASPTT;
11300005;NIMES ST CESAIRE AM;
11300019;QUISSAC T.T.;
11300023;SALINDRES AS;
11300014;ST CHRISTOL LEZ ALES AS;
11300050;TENNIS CLUB CRUVIERS-LASCOURS;
11300055;TENNIS DE TABLE ARAMON;
11300003;Tennis de Table en Pays Viganais;
11300010;UCHAUD ASTT;
11300028;VAUVERT OPP;
11300004;VILLENEUVE LES AVIGNON AS;
11310070;A.S.C. MONTAUDRAN;
11310006;ASPTT TOULOUSE T.T.;
11310019;C.L.L.L.COLOMIERS;
11310115;CASTELGINEST TT;
11310099;COTEAUX BELLEVUE TT;
11310045;FOYER RURAL AUSSONNE;
11310121;JS CUGNAUX/VILLENEUVE TT;
11310033;L AVENIR MURETAIN T T;
11310075;PINS-JUSTARET VILLATE TT;
11310076;POINTIS RIVIERE STT;
11310129;QUINT FONSEGRIVES TENNIS DE TABL;
11310123;RIEUMES MAUZAC SLTT;
11310005;SAINT LYS OLYMPIQUE;
11310064;SAINT ORENS TT;
11310131;TENNIS DE TABLE PIBRACAIS;
11310008;TOULOUSE AC TENNIS DE TABLE;
11310011;TOULOUSE O A C TT;
11310077;TOULOUSE PATTE D'OIE T.T.;
11310047;TT BLAGNACAIS;
11310130;TT DE LA HYSE;
11310126;TT FRONTON;
11310098;TT FROUZINOIS;
11310060;TT PLAISANÇOIS;
11310124;TT REVEL-LAURAGAIS;
11310117;TT ST JORY;
11310029;US RAMONVILLE TT;
11320041;A.S.T.T. L'ISLOIS;
11320042;CERCLE PONGISTE VICOIS;
11320005;CP AUSCITAIN;
11320040;CP DU BAS ARMAGNAC;
11320039;CP FLEURANTIN;
11320033;CP LECTOUROIS;
11320031;EAUZE TENNIS DE TABLE;
11320032;PREIGNAN AUBIET CASTELNAU TT;
11320045;RAQUETTE SEISSANNAISE;
11320027;US PLAISANTINE TT;
10330074;A S BANQUE DE FRANCE;
10330084;A S VILLENAVE T T;
10330034;A. P. BARPAISE;
10330069;AJ TAILLAN;
10330050;AL EYSINES;
10330046;AS AMBARES;
10330004;AS LIBOURNE;
10330093;AS TABANAC;
10330125;ASC 33 TT;
10330099;ASI ILLACAISE;
10330071;AST LA TESTE TENNIS DE TABLE;
10330121;ASTT LALANDE DE FRONSAC;
10330024;ASTT MACAU;
10330035;BORDEAUX CENTRE LFTT;
10330010;BX COQS ROUGES;
10330036;C A STE HELENE;
10330003;CA BEGLAIS;
10330077;CA CARBON BLANC;
10330067;CAM BORDEAUX;
10330005;CLUB TT AUDENGEOIS;
10330019;COQS PEUJARDAIS;
10330025;E.S. BRUGES TT H.V.;
10330038;ENTENTE PONGISTE SLP;
10330037;GRADIGNAN TENNIS DE TABLE;
10330061;GRAND MOULIN DE PARIS;
10330076;J LANGON;
10330086;J YVRAC;
10330117;LE HAILLAN ST MEDARD TT;
10330040;P.P. NORD GIRONDE;
10330052;PODENSAC ASC;
10330078;PONGISTES ARTIGUAIS;
10330098;PUGNAC TT CLUB;
10330043;RAQUETTE GUJANAISE;
10330013;SA MERIGNAC;
10330002;SAG CESTAS;
10330022;SAINT LOUB PING;
10330032;SAM TT LESPARRE;
10330017;TT ANDERNOS-ARES;
10330082;TT BIGANOS;
10330018;TT BRAUD;
10330129;TT CASTELNAUDAIS;
10330130;TT DU SAUVETERROIS;
10330009;TT FARGUAIS;
10330128;TT ST MAIXANT VERDELAIS;
10330031;U S MIOSSAISE PING PONG;
10330028;UNION ATH. CADILLACAISE;
10330020;UNION ST JEAN;
10330123;US BAZAS TT;
10330045;US BOUSCATAISE Tennis de Table;
10330080;US BRANNE Ping Pong;
10330030;US CENON;
10330011;US TALENCE;
10330073;USTT PAREMPUYRE;
11340067;AGDE TENNIS DE TABLE;
11340001;AMTT MEZE;
11340075;ANIANE TENNIS DE TABLE;
11340065;ASPTT SETE TENNIS DE TABLE;
11340061;ASTT BALARUC;
11340069;BALLATAK;
11340060;BEZIERS TENNIS DE TABLE;
11340018;CASTELNAU LE LEZ MJC;
11340079;CASTELNAU LE LEZ TENNIS DE TABLE;
11340053;CAUX TENNIS DE TABLE;
11340013;CHEMINOT MONTPELLIER TT;
11340049;CLERMONT L HERAULT TT;
11340047;COURNONTERRAL TT;
11340073;FOYER RURAL D'ABEILHAN;
11340076;FOYER RURAL DE VAILHAUQUES;
11340014;GIGEAN ASM;
11340040;LAVERUNE FRTT;
11340033;LE CAYLAR PPC;
11340008;LE CRES SALAISON T.T.;
11340035;LESPIGNAN PPC;
11340059;LUNEL TENNIS DE TABLE;
11340066;MARSEILLAN TT;
11340022;MAUGUIO MJC;
11340017;MONTADY CAPESTANG TT;
11340010;MONTPELLIER TT;
11340007;PEROLS PPC;
11340072;POMEROLS FRTT 34;
11340012;PRADES ST GELY TT;
11340080;SERIGNAN TENNIS DE TABLE;
11340003;ST FELIX DE LODEZ FR TT;
11340077;TENNIS DE TABLE CLARETAIN;
11340078;TT BOUSQUET D'ORB FR;
11340071;TT34 SAUVIAN;
11340042;VENDARGUES T.T.;
3350142;A.S.T.T.ORGERES;
3350215;AS TT BREAL;
3350231;AS TT SCIERIE MOBILE DE BRETAGNE;
3350021;AURORE DE VITRE TT;
3350119;BAILLE CLUB SPORTIF;
3350091;BAIN DE BRETAGNE U.S.;
3350161;BETTONNAIS C.S.;
3350207;BRECEENNE RAQUETTE;
3350023;BRETEILLAISE T.T. ASS.;
3350030;BRUZ AMICALE LAIQUE;
3350016;CESSON O.C.;
3350127;CHANTEPIE A.S.;
3350160;CHAPELLE DES FTZ ACSL;
3350041;CHARTRES ESPERANCE;
3350095;CHATEAUGIRON T.T.;
3350009;CJF / SAINT-MALO U.P.;
3350031;CLAYES TENNIS DE TABLE;
3350233;CORPO 35 TT;
3350010;ENTENTE SPORTIVE ERBREENNE TT;
3350221;FREMUR PONGISTE;
3350087;GEVEZE AS;
3350044;GOVENNAIS T.T.;
3350025;GRANIT BLEU T.T.;
3350026;GUIGNEN A.C.P.V.V.;
3350122;HAUTE VILAINE TT;
3350130;IFFENDIC E.S.;
3350027;ILLE ET RANCE TT;
3350092;JACQUOLANDIN Tennis de Table;
3350199;JANZEENS VOLONTAIRES;
3350090;LA MELORIENNE;
3350003;LA MEZIERE A.S. T.T.;
3350227;LA RICHARDAIS PING;
3350102;LAILLE TT US;
3350029;LANGON ESPERANCE SPORTIVE;
3350110;LE VERGER TENNIS DE TABLE;
3350217;LES JEUNES D'ARGENTRE TT;
3350225;LES P'TITES RAQUETTES DE LOUVIGN;
3350125;LIEURON AVENIR;
3350067;LIFFRE U.S.;
3350137;LOUVIGNE C.S.;
3350050;MEDREAC-QUEDILLAC U.P.;
3350048;MELESSE PING;
3350169;MESSAC GUIPRY U.S;
3350047;MONTAUBAN DE BRETAGNE O.C.;
3350136;MONTFORT T.T.;
3350063;MONTGERMONT T.T.;
3350183;MORDELLES J.A.;
3350042;NONAISIENNE US T.T.;
3350222;OLYMPIC MONTREUIL LANDAVRAN;
3350065;PACE/ST GREGOIRE T.T. ENT.;
3350066;RAQUETTE D OR A.T.T.;
3350049;RENNES AVENIR;
3350036;RENNES C.H.R.;
3350011;RENNES CERCLE PAUL BERT;
3350001;RENNES MUNICIPAUX A.S.;
3350014;RENNES TOUR D AUVERGNE;
3350074;ROZ-BAGUER U.P.;
3350223;SAINT JOUAN TENNIS DE TABLE;
3350054;SAINT MEDARD T.T.;
3350226;SAINT-DIDIER CHATEAUBOURG TT;
3350212;SPORTING CLUB LE RHEU;
3350132;ST AUBIN DU CORMIER ASSA TT;
3350148;ST GILLES U.S.;
3350210;T.T. BOURG DES COMPTES;
3350045;TAILLIS ST CHRISTOPHE BOIS ES;
3350113;TALENSAC PONGISTE CLUB;
3350156;TENNIS DE TABLE GUERCHAIS;
3350055;TENNIS DE TABLE REDON;
3350060;THORIGNE-FOUILLARD T.T.;
3350203;TT BAULON ST THURIAL;
3350224;TT DU PAYS DE GRAND FOUGERAY;
3350209;TT FOUGERES-JAVENE-LECOUSSE;
3350022;U.S. VERN;
3350232;US CHANTELOUP TENNIS DE TABLE;
3350150;US TREMBLAY;
4360340;A S P O CHATEAUROUX;
4360341;A.T.T. CHABRIS;
4360481;A.T.T. LUANT;
4360569;AS.SICMA TT.;
4360727;ASS.TT AMBRAULT;
4360721;ASTT PRUNIERS;
4360454;BERRICHONNE-CHATEAUROUX;
4360605;C.2T MARTIZAY;
4360453;CLUB PONGISTE VATANAIS;
4360343;CLUB PONGISTES BUZANCEENS;
4360723;CLUB.PONGISTE. SAINT CYPRIEN;
4360724;CORPO36 TENNIS DE TABLE;
4360005;CP. LEVROUX;
4360726;CTT REUILLOIS;
4360002;CTT.DEOLS;
4360653;LA CHATILLONNAISE TENNIS DETABLE;
4360009;PING PONG CLUB ISSOLDUNOIS;
4360729;THEO PING VILLEDIEU TT;
4360124;TT.BRENNE LE BLANC;
4360725;US AIGURANDE SECTION TT;
4360728;US LE POINCONNET;
4360707;US SAINT MAUR;
4360315;US TENNIS DE TABLE LA CHATRE;
4360123;US.ARGENTON;
4370002;4S TOURS T.T.;
4370102;A.C. AMBOISE;
4370583;A.P. ABILLY;
4370690;A.P. ST SENOCH;
4370146;A.S MONTLOUIS-SUR-LOIRE;
4370183;A.S. FONDETTES;
4370681;A.S. LUYNES T.T.;
4370289;A.S. SAVONNIERES;
4370478;A.S. VERETZ TT;
4370708;A.S.C. B.N.P. TOURS;
4370030;A.S.P.T.T. TOURS;
4370425;A.S.T.T. de CASTELVALERIE;
4370011;A.S.T.T. ESVRES;
4370442;A.T.T. AZAY-SUR-CHER;
4370596;A.T.T. LANGEAIS-CINQ-MARS;
4370691;A.T.T.ST ANTOINE DU ROCHER;
4370727;AS BANQUE POPULAIRE VAL FRANCE;
4370724;ASTT CHEMILLE SUR DEME;
4370729;ASTT DE SORIGNY;
4370731;ASTT DU NAIS;
4370533;Azay-Le-Rideau ESRTT;
4370548;BEAUJARDIN BORDS DU CHER TOURS;
4370004;C.E.S. TOURS;
4370669;C.P. VEIGNE;
4370151;C.S.MEMBROLLAIS Tennis de Table;
4370723;CORPO 37;
4370439;E.S. LA VILLE-AUX-DAMES TT;
4370637;E.S. OESIENNE;
4370396;ES AMBILLOU;
4370498;LARCAY TENNIS DE TABLE;
4370608;P.L. PAUL BERT TOURS;
4370015;P.P.C. ST MARTIN LE BEAU;
4370284;R.C. BALLAN;
4370001;R.S. ST CYR-SUR-LOIRE;
4370307;SAINTE-MAURE TENNIS DE TABLE;
4370625;ST MICHEL T.T.;
4370269;ST-AVERTIN SPORTS TT;
4370013;T.T. BLERE VAL DE CHER;
4370566;T.T. JOUE-LES-TOURS;
4370682;T.T. METTRAY;
4370349;T.T. MONTS ARTANNES;
4370656;T.T. SAINT GENOUPH;
4370709;T.T. SEMBLANCEEN;
4370465;TENNIS DE TABLE BENAISIEN;
4370615;TENNIS DE TABLE BOUCHARDAIS;
4370132;TENNIS DE TABLE CHINONAIS;
4370694;TT CORMERY-TRUYES;
4370464;TT PARCAY-MESLAY;
4370730;TT STE CATHERINE DE FIERBOIS;
4370698;TTC du LOCHOIS;
4370033;U.S. CHAMBRAY-LES-TOURS;
4370549;U.S. GENILLE T.T.;
4370024;U.S. RENAUDINE T.T.;
4370346;U.S. VERNOU SUR BRENNE;
4370038;U.S.E. AVOINE-BEAUMONT;
4370167;US LA RICHE TENNIS DE TABLE;
1380108;A L ST MARTIN LE VINOUX;
1380057;A.S. CROSSEY Tennis de Table;
1380284;AL ECHIROLLES-EYBENS TT;
1380076;AS FONTAINE;
1380084;ASPTT GRENOBLE T T;
1380233;C.S.C. CHARVIEU CHAVAGNEUX;
1380236;CENTR ISERE TT;
1380262;CHIMILIN ABRETS PONT TT CAPTT;
1380293;CLUB PONGISTE CHAPELAND;
1380241;CTT CHAMP SUR DRAC;
1380273;DOMARIN TENNIS DE TABLE;
1380286;ESPOIR DU GUIERS TENNIS DE TABLE;
1380290;GRESIVAUDAN BELLEDONNE TT;
1380292;JCOR JANNEYRIAS Tennis de Table;
1380287;LA VAILLANTE TULLINS FURES;
1380164;MJC VERNIOZ;
1380225;MORESTEL TENNIS DE TABLE;
1380300;MPT 4 montagnes VILLARD DE LANS;
1380296;OLYMPIQUE SAINT-QUENTINOIS;
1380298;OYEU TENNIS DE TABLE;
1380256;PONGISTES LILOTS;
1380045;RHODIA CLUB;
1380189;ST ROMAIN DE JALIONAS;
1380173;T T PONTCHARRA;
1380005;T.T. BOURGOIN JALLIEU;
1380199;T.T. DU GRESIVAUDAN;
1380068;T.T. IZERON;
1380130;T.T. SEYSSINOIS;
1380181;TECHE TENNIS DE TABLE;
1380297;TENNIS DE TABLE LEMPSIQUOIS;
1380246;Tennis de Table Tignieu;
1380303;Tennis de Table VILLEFONTAINE;
1380056;TT LA TRONCHE MEYLAN GRENOBLE;
1380260;TT RUY MONTCEAU;
1380157;TT ST JEAN DE MOIRANS;
1380136;TT ST JEANNAIS;
1380117;TT URIAGE;
1380098;U.S.T.T. SASSENAGE;
1380302;US MEYRIEU TT;
1380028;US ST EGREVE T.T.;
1380267;VARCES VIF Tennis de table;
1380275;VAULX-MILIEU TT;
2390002;AL LONS LE SAUNIER;
2390027;AS ENT SP ET LOISIRS GEVRY;
2390003;AS MOUCHARD;
2390001;ASC LONGCHAUMOIS;
2390046;ASNANS BEAUVOISIN TT;
2390091;ASPTT DOLE FOUCHERANS;
2390095;CCSVA TENNIS DE TABLE;
2390082;ENTENTE ANDELOT SIROD;
2390007;ESPERANCE LEDONIENNE;
2390010;FOYER RURAL DE DAMPIERRE;
2390080;FOYER RURAL DE VERCIA;
2390089;JURA MOREZ TENNIS DE TABLE;
2390022;MJC DOLE;
2390094;TENNIS DE TABLE CONLIEGE;
2390013;TENNIS DE TABLE DE CENSEAU;
2390098;UNION SPORTIVE BLETTERANOISE TT;
2390067;VADANS;
10400026;AS GEAUNE TT;
10400013;AS HOSSEGOR T.T;
10400004;BISCARROSSE OLYMPIQUE TT;
10400016;CAM TT MORCENX;
10400008;CLUB SANGUINETOIS TT;
10400003;CLUB TDT FRECHOIS;
10400009;F.R. DE HINX;
10400018;FOYER RURAL DE GAMARDE;
10400002;J D ARC DE DAX;
10400025;PING PONG MEZOSSAIS;
10400027;SA ST SEVER TT;
10400001;STADE MONTOIS;
10400021;TENNIS TABLE MIMIZANNAIS;
10400015;TT BOUGUE - LAGLORIEUSE;
10400024;US POMAREZ TT;
10400010;VIOLETTE ATURINE;
4410567;A.J.S.BRACIEUX;
4410636;AMICALE CH.BLOIS;
4410080;AMO.MER TT.;
4410467;AP.LA CHAPELLE VENDOMOISE;
4410507;AS ROTO SPORTS;
4410697;AS.CHAILLES TT.;
4410718;ASC.VILLERBON;
4410696;AZE TENNIS DE TABLE;
4410466;BLOIS PING 41;
4410586;C.T.T.OUCHAMPS;
4410217;CATHL ST LAURENT NOUAN;
4410728;CORPO TT 41;
4410390;CREDIT AGRICOLE;
4410594;ECHO SPORTIF MULSANS;
4410615;ES. VILLEFRANCHE/S/CHER;
4410015;ESC.COUR CHEVERNY TT;
4410065;FL ST AIGNAN;
4410418;HUMANISPORT 41;
4410726;L'AIGLE SELLOIS TT;
4410537;LA CHAUSSEE ST.VICTOR;
4410083;LES PONGISTES DU VENDOMOIS;
4410729;PING SASSAY LOISIRS;
4410546;PP.ST-GEORGES/CHER;
4410016;S.C. MOREE;
4410017;SALBRIS SOLOGNE TT.;
4410469;SMS.ROMORANTIN;
4410724;TT DES COLLINES DU PERCHE;
4410730;TT VALLEES LOIR ET BRAYE;
4410543;US. CHOUZY Tennis de Table;
4410279;USC.ST-SULPICE;
4410612;VINEUIL SPORTS / SUEVRES TT;
1420055;AEC SORBIERS;
1420014;AEC UNIEUX;
1420112;AL BOEN;
1420140;AL FRAISSES TT;
1420110;AL TT CHARLIEU;
1420123;AS LA VALLA EN GIER;
1420148;AS POUILLY LES NONAINS TT;
1420166;AS VILLEREST TENNIS DE TABLE;
1420025;ASPTT ST ETIENNE;
1420164;Avant Garde St Etienne T.T.;
1420237;CTT LE PUY - CHADRAC;
1420151;ENT FEURS CIVENS TT;
1420165;Entente ASS-ASC-TT CHAZELLES;
1420036;ES ROCHE MOLIERE;
1420017;ETOILE DE MONTAUD ST ETIENNE;
1420124;FJEP METARE;
1420006;Gaz Elec Omnisports St ETIENNE;
1420088;JA GENILAC;
1420012;JA VIOLAY;
1420108;L HORME TT;
1420078;LA FEUILLANTINE;
1420152;LOIRE NORD TT;
1420138;LPBB St Galmier;
1420018;MJC RIVE DE GIER;
1420155;PING PONG CLUB GERMANOIS;
1420167;RETOURNAC T. T.;
1420013;REVEIL CHAMBONNAIRE;
1420156;ROANNE MABLY TENNIS DE TABLE;
1420149;SAINT CHAMOND TT;
1420153;SAINT CHRISTO/ST ROMAIN TT;
1420154;ST HEAND TT;
1420305;T.T HAUT-LIGNON;
1420240;T.T.VERGONGHEON;
1420070;TCT MONTBRISON;
1420163;TENNIS DE TABLE VEAUCHE;
1420210;TENNIS DE TABLE YSSINGELAIS;
1420162;TT Andrézieux boutheon saint cyp;
1420141;TT BRIENNON;
1420299;TT BRIVADOIS;
1420144;TT CHAUFFAILLES LES SALEVE;
1420009;TT CRAPONNE/ARZON;
1420106;TT GRAND CROIX;
1420003;TT LL DUNIERES;
1420309;TT MALREVERS BLAVOZY;
1420048;TT MONTROND LES BAINS;
1420128;TT PELUSSIN;
1420160;TT PONTRAMBERTOIS;
1420291;TT ST JUST MALMONT;
1420080;TT ST PRIEST EN JAREZ;
1420117;TT VILLARS;
1420307;UP Monistrol Ste-sigolène;
12440101;AIGREFEUILLAIS C.P.;
12440080;ALCATEL ATLANTIQUE;
12440026;ANCENIS TENNIS DE TABLE;
12440229;AS EURO INFORMATION NANTES;
12440088;ASBR;
12440092;ASCEE;
12440012;ASGEN CORPO TT;
12440112;ASLOCRAM;
12440105;ATSCAF LOIRE ATLANTIQUE;
12440279;BERNERIE (LA);
12440054;BESNE DONGES T.T.;
12440032;BLAIN TENNIS DE TABLE;
12440081;BOUAYE A.L.;
12440154;BOUEE Tennis de Table;
12440025;BOUSSAY T.T.C.;
12440015;BRIERE T.T.;
12440149;BRISSONNEAU;
12440160;BRIVET T.T.;
12440048;CARQUEFOU A.L.C.E.P.;
12440033;CHAPELAINE (LA);
12440070;CHATEAU THEBAUD;
12440030;CHATEAUBRIANT TENNIS TABLE;
12440073;CHAUMES EN RETZ TT;
12440262;CHEVROLIERE DU LAC TT;
12440035;COMMERCANTS (LES);
12440140;CORCOUEENNE;
12440193;COTE D AMOUR T.T.;
12440236;COTELOISE TT MAUMUSSON;
12440034;COUERON T.T.;
12440016;COUETS (LES);
12440221;CREDIT MUTUEL ASCM TT;
12440083;EDUCATION NATIONALE;
12440218;ENTENTE PONGISTE SUD LOIRE;
12440191;GAVRE (LE) T.T.;
12440238;GOULAINE TENNIS DE TABLE;
12440158;GRANDCHAMP T.T.;
12440263;GUEMENE PONGISTES;
12440039;HAIE FOUASSIERE (LA) T.T.C;
12440031;HERIC T.T.;
12440097;INDRE A.T.T.;
12440009;JOVEENNE LANGUEUROISE E.S.;
12440167;LANDREAU TT;
12440185;LEGE A.S.T.T.;
12440076;LIGNE A.S.T.T.;
12440052;LOISIRS ET CULTURE;
12440104;LOROUX BOTTEREAU(LE)CEPOLO;
12440066;MACHECOUL;
12440277;MARSACAIS TENNIS DE TABLE;
12440166;MAUVES TT;
12440210;MEDIDENT;
12440144;MESANGER T.T.;
12440174;MICROCHIP;
12440113;MINDIN;
12440014;MISSILLAC TTC;
12440094;MONTAGNE (LA) A.S.C.;
12440197;MONTOIR ST MALO TT;
12440142;MOUZILLON E.T.T.;
12440093;NANTES AS CHU;
12440001;NANTES ASCBG;
12440011;NANTES ASPTT;
12440271;NANTES BANQUE POPULAIRE;
12440276;NANTES IBP;
12440147;NANTES LE BAUT TT;
12440004;NANTES MELLINET (LA);
12440270;NANTES MUNICIPAUX;
12440017;NANTES RACC;
12440116;NANTES ST JOSEPH T.T.;
12440058;NANTES ST MEDARD DOULON;
12440281;NANTES TENNIS DE TABLE;
12440148;NANTES TOUTES AIDES - ASTA;
12440059;NORT SUR ERDRE N.A.C.T.T.;
12440141;ORVAULT SPORT TENNIS DE TABLE;
12440028;PAIMBOEUF C.P.;
12440139;PALLET (LE) TT;
12440055;PAZENAISE T.T.;
12440074;PELLERIN (LE);
12440051;PENHOET U.M.;
12440151;PETIT MARS T.T.;
12440056;PONT ST MARTIN U.S.;
12440013;PORT ST PERE T.T.A.C.;
12440064;POULIGUEN (LE);
12440195;PRESQU ILE T.T.;
12440019;REZE AEPR;
12440020;REZE TENNIS DE TABLE;
12440182;SAFFRE TREFFIEUX TT AS;
12440275;SAUNIER DUVAL;
12440067;SAVENAY ASP TT;
12440111;SERCEL;
12440023;SORINIERES (LES);
12440071;SOUDAN T.T.;
12440029;ST BREVIN T.T.;
12440075;ST COLOMBAN T.T.;
12440274;ST ETIENNE TENNIS DE TABLE;
12440008;ST HERBLAIN A.S.H.;
12440024;ST HERBLAIN T.T.;
12440225;ST HERBLON ATT;
12440138;ST JULIEN TENNIS DE TABLE;
12440282;ST MARS LA JAILLE TENNIS TABLE;
12440152;ST MARS LE CELLIER;
12440199;ST MICHEL CHEF CHEF TTMT;
12440041;ST NAZAIRE AIRBUS;
12440134;ST NAZAIRE COSTA;
12440049;ST NAZAIRE LEON BLUM TT;
12440266;ST NAZAIRE TENNIS DE TABLE;
12440227;ST PERE EN RETZ;
12440087;ST PHILBERT T.T.;
12440021;ST SEBASTIEN P.P.C.;
12440129;ST-NAZAIRE CHEMINOTS;
12440131;STE GENERALE;
12440084;STE LUCE T.T.;
12440176;SUCE SUR ERDRE;
12440239;SUD VILAINE GOELANDS;
12440060;TAN T.T.;
12440099;TEILLE C.P.;
12440136;THOUARE TT;
12440283;TONUS SYSTEME U;
12440117;TOUCHES (LES);
12440125;TREILLIERES A.L.;
12440038;TRIGNAC TENNIS DE TABLE;
12440260;TT CLISSONNAIS;
12440127;VARADES A.S.C.P.;
12440259;VERTOU ASPV;
12440042;VIEILLEVIGNE A.P.;
12440206;VILLENEUVE EN RETZ TT;
12440258;WIRQUIN TT;
4450752;AS GMF;
4450614;AS ST LYE LA FORET TT;
4450758;ASL CHRO TT;
4450768;ASTT CHAINGY;
4450155;BNP PARIBAS ORL/SARAN ASC;
4450734;BRGM CLUB OMNISPORTS;
4450702;CERCLE JULES FERRY TT;
4450617;CHAILLY LORRIS VM TT;
4450733;CHANTEAU USM TT;
4450759;CHATEAUNEUF TT;
4450580;CL UXELLOIS TT;
4450616;CLERY ST ANDRE AAS;
4450753;CLUB MAGDUNOIS TT;
